URL,Full Address,Type,Images,Beds,Baths,Sq Ft,Price,Latitude,Longitude,City,Street,State,Zip Code,Year Built,Style,Lot,Agent Name,Agent Phone,Agent Email,Broker Name,MLS,Tax,Availability Date
https://www.zillow.com/apartments/brooklyn-ny/furnished-rooms-at-common-owens/97cgvc/,529 Monroe St Brooklyn NY 11221 Bedford-Stuyvesant,apartment,"['https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/caba720983208d7e8de8ec4e6ac76fb4-cc_ft_1536.jpg']",,,,,40.687539,-73.93568,Brooklyn,529 Monroe St,NY,11221,,,,,,,,,,
https://www.zillow.com/homedetails/893-Lafayette-Ave-APT-4R-Brooklyn-NY-11221/349639002_zpid/,893 Lafayette Ave APT 4R Brooklyn NY 11221,APARTMENT,"['https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/01fbc621f8308ba291118c62a88467c0-cc_ft_1536.jpg']",2,1,,2595,40.691765,-73.936966,Brooklyn,893 Lafayette Ave APT 4R,NY,11221,,Apartment,,Joel Fulop,3476457771,,Space Link Realty,,,Available Now
https://www.zillow.com/homedetails/146-Jefferson-Ave-APT-2-Brooklyn-NY-11216/2104545976_zpid/,146 Jefferson Ave APT 2 Brooklyn NY 11216,APARTMENT,"['https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/f4f72c735b5a300e92a80524e01318eb-cc_ft_1536.jpg']",3,2,1300,5000,40.682858,-73.9517,Brooklyn,146 Jefferson Ave APT 2,NY,11216,,Apartment,,Justin S Daly,9179037528,,Compass,,,Fri May 31 2024
https://www.zillow.com/homedetails/916-Bergen-St-1-Brooklyn-NY-11238/349648790_zpid/,916 Bergen St #1 Brooklyn NY 11238,APARTMENT,"['https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/55d62ae9e1d6598128aa2ddb46fc666e-cc_ft_1536.jpg']",3,1,,4500,40.6768,-73.95707,Brooklyn,916 Bergen St #1,NY,11238,,Apartment,,Sarah Zarbailov,3472101368,,Nooklyn NYC LLC,,,Wed May 29 2024
https://www.zillow.com/homedetails/640-Lafayette-Ave-1D-Brooklyn-NY-11216/2080559740_zpid/,640 Lafayette Ave #1D Brooklyn NY 11216,APARTMENT,"['https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/c1c5971ff7477dc04930379fdc2fdc08-cc_ft_1536.jpg']",2,1,,3450,40.689857,-73.94947,Brooklyn,640 Lafayette Ave #1D,NY,11216,,Apartment,,Mara Sophie Schmitz,9143740675,,ABODE BY RESIDE LLC,,,Available Now
https://www.zillow.com/homedetails/435-Quincy-St-2A-Brooklyn-NY-11221/2063337302_zpid/,435 Quincy St #2A Brooklyn NY 11221,APARTMENT,"['https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/37bb3bae559947f5c09d1bbfedec333f-cc_ft_1536.jpg']",2,2,,3699,40.6881,-73.94276,Brooklyn,435 Quincy St #2A,NY,11221,,Apartment,,Edmon Safdie,3473805230,,ERNY LLC,,,Sat Jun 1 2024
https://www.zillow.com/homedetails/655-Franklin-Ave-APT-1F-Brooklyn-NY-11238/216117291_zpid/,655 Franklin Ave APT 1F Brooklyn NY 11238,APARTMENT,"['https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/52822aff1e5c92fe8f5626d2ece41d5e-cc_ft_1536.jpg']",2,1,,4000,40.676132,-73.95572,Brooklyn,655 Franklin Ave APT 1F,NY,11238,,Apartment,,Marc Schaeffer,9178859698,,Brown Harris Stevens,,,
https://www.zillow.com/homedetails/1284-Pacific-St-APT-1A-Brooklyn-NY-11216/2118273032_zpid/,1284 Pacific St APT 1A Brooklyn NY 11216,APARTMENT,"['https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/ffe462eba4a20eb54d92f63704865919-cc_ft_1536.jpg']",0,1,,2490,40.67748,-73.94839,Brooklyn,1284 Pacific St APT 1A,NY,11216,,Apartment,,Jonathan Shemesh,,,Realty within Reach Inc.,,,Tue Jun 11 2024
https://www.zillow.com/homedetails/74-Van-Buren-St-1A-Brooklyn-NY-11221/349648895_zpid/,74 Van Buren St #1A Brooklyn NY 11221,APARTMENT,"['https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/25b6898cf7561c7a6e6c2ec03ff618e1-cc_ft_1536.jpg']",2,1,,3200,40.68989,-73.94268,Brooklyn,74 Van Buren St #1A,NY,11221,,Apartment,,Jonathan Yoni Chen,9299989195,,Reavis,,,
https://www.zillow.com/homedetails/571-Lincoln-Pl-4-Brooklyn-NY-11238/349655570_zpid/,571 Lincoln Pl #4 Brooklyn NY 11238,APARTMENT,"['https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_192.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_384.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_576.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_768.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_960.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_1152.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_1344.jpg', 'https://photos.zillowstatic.com/fp/f273c5fa35195c515f0c33e5447e860a-cc_ft_1536.jpg']",5,1.5,,6000,40.67168,-73.957825,Brooklyn,571 Lincoln Pl #4,NY,11238,,Apartment,,Sarah Zarbailov,3472101368,,Nooklyn NYC LLC,,,Thu May 30 2024
